"","Date","rain_snowmelt","modeled_flow","baseflow","OverlandFlow","ShallowInterflow","totQ","deltaP","Pe","Se","Ia","SoilWater","quickflow_combined","impervRunoff","excess","Tmax","Tmin","ET","MaxWetClass"
"69",2006-12-08,0,1.07386549297182,1.07386549297182,0,0,0,0,0,78,3.9,221.1,0,0,0,1.11111111111111,-12.2222222222222,0,0
"70",2006-12-09,0,0.966478943674634,0.966478943674634,0,0,0,-0.0371637588998523,0,78,3.9,221.062839364274,0,0,0,-4.44444444444444,-10,0.0371606357257386,0
"71",2006-12-10,2.032,1.06650747979841,1.06650747979841,0,0,0,2.00392494063809,0,78.1151979707498,3.90575989853749,221.1,0,1.75392494063809,1.96676430491235,3.88888888888889,-4.44444444444444,0.0280750593619055,0
"72",2006-12-11,0,0.959856731818565,0.959856731818565,0,0,0,-0.0240462467737696,0,78,3.9,221.075955060782,0,0,0,10.5555555555556,-2.22222222222222,0.0240449392183195,0
"73",2006-12-12,0,0.863871058636708,0.863871058636708,0,0,0,-0.0672133953916971,0,78.0745393115768,3.90372696557884,221.00875918908,0,0,0,6.66666666666667,0.555555555555556,0.0671958717021049,0
"74",2006-12-13,1.27,0.89040458588742,0.89040458588742,0,0,0,1.22044714206423,0,78.2828465138533,3.91414232569267,221.1,0,0.970447142064234,1.12920633114382,11.6666666666667,2.22222222222222,0.0495528579357656,0
"75",2006-12-14,0,0.801364127298678,0.801364127298678,0,0,0,-0.0293809081715612,0,78,3.9,221.070621043885,0,0,0,11.6666666666667,-0.555555555555556,0.029378956114729,0
"76",2006-12-15,0,0.72122771456881,0.72122771456881,0,0,0,-0.0712542156340403,0,78.0910747639556,3.90455373819778,220.99938777509,0,0,0,13.8888888888889,5,0.0712332687948895,0
"77",2006-12-16,0.0254,0.649104943111929,0.649104943111929,0,0,0,-0.0294563059805193,0,78.3118978972198,3.91559489486099,220.969946834487,0,0,0,13.3333333333333,3.33333333333333,0.029440940603823,0
"78",2006-12-17,0.0254,0.584194448800736,0.584194448800736,0,0,0,-0.00201021287013645,0,78.4031648130916,3.92015824065458,220.967937813176,0,0,0,8.33333333333333,-1.11111111111111,0.00200902131053385,0
"79",2006-12-18,4.064,0.910270726143024,0.910235631827907,3.50943151170622e-05,0,4.07599478711524e-05,3.97670922584426,0.0565509851896797,78.4093927791543,3.92046963895771,221.1,3.50943151170622e-05,3.72670922584426,3.84464703902032,13.3333333333333,6.11111111111111,0.0872907741557385,1
"80",2006-12-19,0.762,0.893291333734026,0.893286361020385,0,4.97271364028059e-06,0,0.740742923752681,0,78,3.9,221.1,4.97271364028059e-06,0.490742923752681,0.740742923752691,6.66666666666667,-2.77777777777778,0.0212570762473192,1
"81",2006-12-20,0,0.803958336317565,0.803957724918347,0,6.11399218067285e-07,0,-0.023970381420684,0,78,3.9,221.076030917897,6.11399218067285e-07,0,0,2.22222222222222,-5.55555555555556,0.0239690821026888,1
"82",2006-12-21,0,0.723561952426512,0.723561952426512,0,0,0,-0.022023542045872,0,78.0743041545184,3.90371520772592,221.054010860103,0,0,0,7.22222222222222,-2.77777777777778,0.022020057794634,0
"83",2006-12-22,0.254,0.670972784787595,0.670972784787595,0,0,0,0.243659415934674,0,78.1425663336817,3.90712831668409,221.1,0,0,0.197670276037343,7.77777777777778,-5.55555555555556,0.010340584065326,0
"84",2006-12-23,8.636,1.66328989229541,1.43587921973115,0.227410672564253,0,0.264123893802849,8.58416102802601,4.67703271134192,78,3.9,221.1,0.227410672564253,8.33416102802601,8.58416102802602,9.44444444444444,1.11111111111111,0.0518389719739895,1
"85",2006-12-24,0.254,1.34244274186738,1.31021962682343,0,0.0322231150439476,0,0.179283290653941,0,78,3.9,221.1,0.0322231150439476,0,0.179283290653927,10.5555555555556,3.33333333333333,0.0747167093460594,1
"86",2006-12-25,0.0254,1.18396978706753,1.18000792866049,0,0.00396185840704274,0,0.00810264519404923,0,78,3.9,221.1,0.00396185840704274,0,0.00810264519404313,7.77777777777778,-5,0.0172973548059508,1
"87",2006-12-26,13.97,3.32872001047259,2.34192983660401,0.986790173868576,0,1.14609776291356,13.9453247710092,10.0453247710092,78,3.9,221.1,0.986790173868576,13.6953247710092,13.9453247710092,5,-4.44444444444444,0.0246752289907694,2
"88",2006-12-27,4.318,2.67338297084776,2.53223917569725,0.00131986807506146,0.139823927075454,0.00153294782237103,4.24655617535875,0.346556175358752,78,3.9,221.1,0.141143795150516,3.99655617535875,4.24655617535876,3.33333333333333,-1.66666666666667,0.0714438246412485,1
"89",2006-12-28,0.254,2.3166456910491,2.29926720497107,0,0.0173784860780327,0,0.20251946843548,0,78,3.9,221.1,0.0173784860780327,0,0.202519468435469,0.555555555555556,-2.77777777777778,0.0514805315645204,1
"90",2006-12-29,0,2.0693634786913,2.06934048447396,0,2.29942173355655e-05,0,-0.0562396593326964,0,78,3.9,221.043767492705,2.29942173355655e-05,0,0,4.44444444444444,-2.22222222222222,0.0562325072948796,1
"91",2006-12-30,0,1.86240643602657,1.86240643602657,0,0,0,-0.0642725697733495,0,78.1743207726141,3.90871603863071,220.979520607979,0,0,0,2.77777777777778,-2.77777777777778,0.0642468847259848,0
"92",2006-12-31,0,1.67616579242391,1.67616579242391,0,0,0,-0.0656619573803894,0,78.3734861152647,3.91867430576323,220.913904174213,0,0,0,4.44444444444444,-1.66666666666667,0.0656164337663212,0
"93",2007-01-01,1.778,1.66312602675324,1.66312602675324,0,0,0,1.73186396150434,0,78.5768970599402,3.92884485299701,221.1,0,1.48186396150434,1.54576813571717,6.11111111111111,-1.66666666666667,0.0461360384956636,0
"94",2007-01-02,1.27,1.61888783544974,1.61888783544974,0,0,0,1.22074411371824,0,78,3.9,221.1,0,0.970744113718239,1.22074411371824,10.5555555555556,0,0.0492558862817614,0
"95",2007-01-03,0,1.45699905190476,1.45699905190476,0,0,0,-0.0307734656080566,0,78,3.9,221.069228675871,0,0,0,5,-4.44444444444444,0.0307713241285224,0
"96",2007-01-04,0,1.31129914671429,1.31129914671429,0,0,0,-0.0562309818910663,0,78.0953911047984,3.90476955523992,221.013012668695,0,0,0,11.1111111111111,0,0.0562160071764363,0
"97",2007-01-05,0,1.18016923204286,1.18016923204286,0,0,0,-0.0903428638993004,0,78.2696607270454,3.91348303635227,220.922723795931,0,0,0,14.4444444444444,3.88888888888889,0.0902888727638136,0
"98",2007-01-06,10.922,2.5417916239485,2.06623619815663,0.475555425791868,0,0.552329182104377,10.7704442793538,6.85696124300148,78.5495562326132,3.92747781163066,221.1,0.475555425791868,10.5204442793538,10.593168075285,15.5555555555556,10.5555555555556,0.151555720646247,2
"99",2007-01-07,0.254,1.94270705387774,1.875322893661,0,0.067384160216734,0,0.15710315320036,0,78,3.9,221.1,0.067384160216734,0,0.157103153200353,16.6666666666667,1.66666666666667,0.0968968467996401,1
"100",2007-01-08,7.874,2.61576643427301,2.4483487239258,0.159132772615645,0.00828493773156565,0.184823196998426,7.79040439330733,3.89040439330733,78,3.9,221.1,0.16741771034721,7.54040439330733,7.79040439330734,7.77777777777778,1.11111111111111,0.0835956066926659,1
"101",2007-01-09,0.0254,2.22606228156702,2.20351385153322,0,0.0225484300338079,0,-0.0355639207422392,0,78,3.9,221.064438939332,0.0225484300338079,0,0,8.33333333333333,-2.22222222222222,0.0355610606684134,1
"102",2007-01-10,0,1.98593481433487,1.98316246637989,0,0.00277234795497639,0,-0.0551967275517955,0,78.1102392880721,3.9055119644036,221.009257977595,0.00277234795497639,0,0,1.11111111111111,-5.55555555555556,0.0551809617363335,1
"103",2007-01-11,0,1.78484621974191,1.78484621974191,0,0,0,-0.0465042029421027,0,78.2813002694547,3.91406501347274,220.962777748811,0,0,0,-3.33333333333333,-9.44444444444444,0.0464802287842273,0
"104",2007-01-12,0.254,1.61325620763967,1.61325620763967,0,0,0,0.206168349908523,0,78.4253889786858,3.92126944893429,221.1,0,0,0.0689460987195503,3.88888888888889,-7.77777777777778,0.0478316500914769,0
"105",2007-01-13,3.556,1.79554515987708,1.79554515987708,0,0,0,3.43614573001374,0,78,3.9,221.1,0,3.18614573001374,3.43614573001375,9.44444444444444,3.88888888888889,0.119854269986264,0
"106",2007-01-14,2.54,1.86116987496359,1.86116987496359,0,0,0,2.45179231074224,0,78,3.9,221.1,0,2.20179231074224,2.45179231074223,4.44444444444444,-1.66666666666667,0.0882076892577612,0
"107",2007-01-15,6.0559040503752,2.31216612699552,2.2662835209563,0.045882606039216,0,0.0532899024845715,5.96559623737525,2.06559623737525,78,3.9,221.1,0.045882606039216,5.71559623737525,5.96559623737525,1.66666666666667,-2.22222222222222,0.0903078129999437,1
"108",2007-01-16,15.24,4.64142139024995,3.41315300862126,1.22176701352557,0.00650136810311772,1.41900930723063,15.1539877048365,11.2539877048365,78,3.9,221.1,1.22826838162869,14.9039877048365,15.1539877048365,8.88888888888889,-6.11111111111111,0.0860122951634805,2
"109",2007-01-17,0,3.24575619177854,3.07183770775913,0,0.173918484019406,0,-0.0432076722358515,0,78,3.9,221.056796549341,0.173918484019406,0,0,-5.55555555555556,-14.4444444444444,0.0432034506588738,1
"110",2007-01-18,0,2.78593907659168,2.76465393698322,0,0.0212851396084595,0,-0.0478473704350554,0,78.1339306970425,3.90669653485212,221.008963704237,0.0212851396084595,0,0,-5.55555555555556,-13.8888888888889,0.0478328451039351,1
"111",2007-01-19,1.1068959496248,2.58201084313057,2.58201084313057,0,0,0,1.02925929421951,0,78.2822125168646,3.91411062584323,221.1,0,0.779259294219505,0.938222998456723,-0.555555555555556,-6.66666666666667,0.0776366554052979,0
"112",2007-01-20,0,2.32380975881751,2.32380975881751,0,0,0,-0.0804952099286417,0,78,3.9,221.019519441117,0,0,0,0,-7.22222222222222,0.0804805588825801,0
"113",2007-01-21,0,2.09142878293576,2.09142878293576,0,0,0,-0.0531850902167248,0,78.249489732536,3.9124744866268,220.966360104245,0,0,0,-7.22222222222222,-15,0.0531593368719759,0
"114",2007-01-22,0,1.88228590464219,1.88228590464219,0,0,0,-0.0600370302840758,0,78.4142836768391,3.92071418384196,220.906367507759,0,0,0,-5.55555555555556,-15,0.0599925964865369,0
"115",2007-01-23,0.8382,1.75256506082333,1.75256506082333,0,0,0,0.778709958694655,0,78.6002607259474,3.93001303629737,221.1,0,0.528709958694655,0.585077466453583,-3.33333333333333,-6.66666666666667,0.0594900413053445,0
"116",2007-01-24,0,1.57730855474099,1.57730855474099,0,0,0,-0.0970734863992847,0,78,3.9,221.002947820437,0,0,0,0,-6.66666666666667,0.0970521795634027,0
"117",2007-01-25,0,1.41957769926689,1.41957769926689,0,0,0,-0.0912369960432249,0,78.3008617566466,3.91504308783233,220.91176968665,0,0,0,-1.66666666666667,-11.1111111111111,0.0911781337867612,0
"118",2007-01-26,0,1.27761992934021,1.27761992934021,0,0,0,-0.0610762088681609,0,78.5835139713855,3.92917569856928,220.850753901961,0,0,0,-9.44444444444444,-17.7777777777778,0.0610157846884891,0
"119",2007-01-27,0,1.14985793640618,1.14985793640618,0,0,0,-0.0824657255772927,0,78.7726629039199,3.93863314519599,220.76839649978,0,0,0,-4.44444444444444,-16.6666666666667,0.0823574021811707,0
"120",2007-01-28,0,1.03487214276557,1.03487214276557,0,0,0,-0.117519871586516,0,79.0279708506815,3.95139854253408,220.651084063212,0,0,0,0,-7.77777777777778,0.117312436567698,0
"121",2007-01-29,0,0.93138492848901,0.93138492848901,0,0,0,-0.109362807220425,0,79.3916394040413,3.96958197020207,220.541970291239,0,0,0,-2.22222222222222,-11.6666666666667,0.109113771973364,0
"122",2007-01-30,0,0.838246435640109,0.838246435640109,0,0,0,-0.0790547555142628,0,79.7298920971588,3.98649460485794,220.463129156128,0,0,0,-7.22222222222222,-13.3333333333333,0.078841135110646,0
"123",2007-01-31,0,0.754421792076098,0.754421792076098,0,0,0,-0.100202074050594,0,79.9742996160018,3.99871498080009,220.363238347526,0,0,0,-4.44444444444444,-11.1111111111111,0.0998908086025097,0
"124",2007-02-01,0,0.678979612868488,0.678979612868488,0,0,0,-0.112959016310855,0,80.2839611226696,4.01419805613348,220.250684493581,0,0,0,-3.88888888888889,-11.6666666666667,0.112553853944854,0
"125",2007-02-02,0,0.611081651581639,0.611081651581639,0,0,0,-0.137421890120496,0,80.6328780698987,4.03164390349493,220.113833018252,0,0,0,-0.555555555555556,-7.77777777777778,0.136851475328644,0
"126",2007-02-03,0,0.549973486423475,0.549973486423475,0,0,0,-0.159307699462028,0,81.0571176434175,4.05285588217087,219.955292997816,0,0,0,0.555555555555556,-11.1111111111111,0.1585400204362,0
"127",2007-02-04,0,0.494976137781128,0.494976137781128,0,0,0,-0.115782622369814,0,81.5485917067697,4.07742958533848,219.840139973456,0,0,0,-6.11111111111111,-16.1111111111111,0.115153024360086,0
"128",2007-02-05,0,0.445478524003015,0.445478524003015,0,0,0,-0.0924877293250899,0,81.905566082286,4.0952783041143,219.748198483929,0,0,0,-10.5555555555556,-20.5555555555556,0.0919414895270696,0
"129",2007-02-06,0,0.400930671602714,0.400930671602714,0,0,0,-0.0706512359027211,0,82.1905846998199,4.10952923499099,219.67799042633,0,0,0,-11.6666666666667,-17.2222222222222,0.0702080575991837,0
"130",2007-02-07,0,0.360837604442442,0.360837604442442,0,0,0,-0.101443516909583,0,82.4082296783774,4.12041148391887,219.577222464243,0,0,0,-10,-22.7777777777778,0.100767962086847,0
"131",2007-02-08,0,0.324753843998198,0.324753843998198,0,0,0,-0.118641240577227,0,82.7206103608466,4.13603051804233,219.459429945358,0,0,0,-8.33333333333333,-20,0.117792518884951,0
